"Id","Sales"
24740,6651.753228378
26452,6995.77498846601
39292,7612.88740368857
41004,5302.37658135209
32444,6046.29964261547
27308,7908.43368636647
29876,6304.29341894724
23884,7021.68776455394
35012,5302.37658135209
17036,5302.37658135209
36724,6403.17038404982
21316,7100.44196137907
16180,0
17892,6304.29341894724
35868,6759.28008697345
19604,5939.79397688592
22172,0
37580,6368.47438414348
18748,5972.15448881305
34156,0
29020,5302.37658135209
28164,0
15324,7908.43368636647
23028,5302.37658135209
25596,6615.71026597867
40148,0
38436,6734.33569792022
20460,6281.02810877745
30732,5972.15448881305
33300,6835.09115864384
3340,7771.99075725975
2484,6875.07801247147
13612,6501.57048525728
11900,6900.5437196187
1628,6501.57048525728
8476,6172.66254526003
10188,0
14468,6875.07801247147
12756,6536.99160424761
4196,0
7620,5837.3156707336
5052,5210.8955345762
11044,5210.8955345762
6764,5869.11787197498
9332,6977.93918300553
5908,6195.52646279103
772,6536.99160424761
17037,5355.62276630442
15325,7987.84975881754
24741,6467.47068209909
23029,5355.62276630442
40149,0
16181,0
29877,6129.63702328052
33301,6903.72878224815
21317,6903.72878224815
35013,5355.62276630442
31589,5775.23580389735
34157,0
39293,7689.33561601353
32445,6107.01626356996
19605,5775.23580389735
30733,5806.69978864856
36725,6467.47068209909
25597,6432.42626679829
26453,6801.96154052137
29021,5355.62276630442
23885,6827.15641980906
27309,7689.33561601353
28165,0
18749,5806.69978864856
38437,6801.96154052137
22173,0
35869,6827.15641980906
17893,6129.63702328052
41005,5355.62276630442
37581,6432.42626679829
20461,6107.01626356996
5053,5242.08831825764
10189,0
8477,6209.6125332679
4197,0
11901,6941.85085504334
13613,6540.48933910699
9333,7019.70961306568
2485,6916.23270839908
773,6576.12249138316
11045,5242.08831825764
14469,6916.23270839908
1629,6540.48933910699
7621,5872.25824898897
12757,6576.12249138316
6765,5904.25082042244
3341,7818.51443536014
5909,6232.61331580202
17038,5277.6427160487
34158,0
26454,6702.92220823222
38438,6702.92220823222
39294,7577.37575552029
15326,7871.54341074038
20462,6018.09561775041
18750,5944.29632701881
31590,5691.1460167936
21318,6803.20767744243
37582,6338.76751870516
25598,6338.76751870516
35014,5277.6427160487
35870,6727.75023980887
16182,0
19606,5691.1460167936
23886,6727.75023980887
29022,5277.6427160487
40150,0
30734,5722.15187310312
27310,7577.37575552029
22174,0
36726,6373.30167303621
33302,6803.20767744243
17894,6274.88593687483
23030,5277.6427160487
24742,6373.30167303621
32446,6018.09561775041
41006,5277.6427160487
28166,0
29878,6040.38700998009
13614,6463.22271954973
6766,5834.50045798633
774,6498.43491659185
12758,6498.43491659185
5054,5180.16046809655
4198,0
11046,5180.16046809655
2486,6834.52721302366
3342,7726.14975910146
14470,6834.52721302366
5910,6158.983815477
7622,5802.88583347968
9334,6936.78168459522
10190,0
1630,6463.22271954973
8478,6136.25475461711
11902,6859.84271754317
15327,4233.32464929021
28167,0
41007,2948.51089887145
29879,3374.64051482099
37583,3541.33959418674
16183,0
35015,2948.51089887145
25599,3541.33959418674
17895,3374.64051482099
18751,3196.8490613313
32447,3362.18677051193
31591,3179.52672441381
23031,2948.51089887145
24743,3560.633118949
39295,4233.32464929021
17039,2948.51089887145
21319,3800.81279909813
22175,0
29023,0
23887,3758.65627406719
40151,0
38439,3744.78536130558
34159,0
30735,3196.8490613313
35871,3758.65627406719
36727,3560.633118949
19607,3179.52672441381
20463,3362.18677051193
26455,3744.78536130558
27311,4233.32464929021
33303,3800.81279909813
3343,4233.32464929021
11047,2898.04313285612
4199,0
5911,3374.64051482099
2487,3823.57936168327
1631,3615.85289372191
9335,3800.81279909813
13615,3541.33959418674
6767,3196.8490613313
10191,0
12759,3560.633118949
8479,3362.18677051193
5055,2898.04313285612
775,3635.55237339231
14471,3744.78536130558
11903,3758.65627406719
7623,3179.52672441381
36028,3196.8490613313
18052,2870.23222542833
19764,3018.67765149144
22332,2647.26636654006
26612,3800.81279909813
38596,3800.81279909813
27468,0
35172,3374.64051482099
29180,3029.85901712908
31748,3018.67765149144
39452,0
18908,2854.67968332002
36884,3179.52672441381
33460,0
32604,3412.48997669252
23188,3374.64051482099
14628,3800.81279909813
34316,2647.26636654006
21476,0
15484,0
28324,0
30036,2870.23222542833
25756,3362.18677051193
20620,3412.48997669252
16340,2647.26636654006
24044,3196.8490613313
40308,2647.26636654006
37740,3362.18677051193
17196,3029.85901712908
30892,2854.67968332002
24900,3179.52672441381
10348,2601.95480957144
12060,3196.8490613313
3500,0
6924,2854.67968332002
2644,3800.81279909813
4356,2601.95480957144
5212,3029.85901712908
76,3264.1139381781
13772,3362.18677051193
932,3246.42712210095
1788,3432.93051684328
11204,3374.64051482099
6068,2870.23222542833
12916,3179.52672441381
7780,3018.67765149144
9492,0
8636,3412.48997669252
31592,6480.07321586031
22176,0
40152,0
15328,8962.72516517835
29880,6877.72725586389
28168,0
23032,6009.24859531464
30736,6515.37721586545
41008,6009.24859531464
25600,7217.47034750459
39296,8627.77892799885
16184,0
17040,6009.24859531464
34160,0
23888,7660.37525716929
19608,6480.07321586031
27312,8627.77892799885
18752,6515.37721586545
17896,6877.72725586389
35016,6009.24859531464
32448,6852.3457503981
26456,7632.10547425605
33304,7746.29287711856
35872,7660.37525716929
21320,7746.29287711856
37584,7217.47034750459
20464,6852.3457503981
24744,7256.79175093593
38440,7632.10547425605
36728,7256.79175093593
29024,6009.24859531464
5912,6996.65702232686
14472,7764.07996058076
13616,7342.27495678164
6768,6628.04121981246
2488,7764.07996058076
12760,7382.27630653145
4200,0
1632,7342.27495678164
5056,5884.70552963789
7624,6592.12674249124
10192,0
8480,6970.8366194746
776,7382.27630653145
9336,7880.24189378596
11048,5884.70552963789
11904,7792.83858501894
3344,8776.9706151403
24745,7514.44120954438
23889,7932.35378507629
29025,5990.05942094322
26457,7903.08029494468
40153,0
41009,5990.05942094322
35873,7635.91358376225
37585,7194.42299061428
19609,6710.14559675702
32449,6830.46433621261
21321,8021.32187540209
22177,0
27313,8934.10473230563
16185,0
38441,7607.73407399799
20465,7095.63551719625
30737,6746.70305101582
28169,0
35017,5990.05942094322
33305,7721.55684525145
29881,7121.9181827568
23033,5990.05942094322
34161,0
17897,7121.9181827568
36729,7233.61883004956
25601,7473.7237155742
17041,5990.05942094322
39297,8600.22807007353
15329,8934.10473230563
18753,6746.70305101582
31593,6710.14559675702
14473,7770.9403458887
5913,7002.8393083523
12761,7388.79932795442
4201,0
11905,7799.72438161135
8481,6976.9960904449
13617,7348.76263278396
2489,7770.9403458887
3345,8784.72599640403
777,7388.79932795442
9337,7887.2049204402
7625,6597.95158325562
11049,5889.90528898634
6769,6633.89779481371
1633,7348.76263278396
5057,5889.90528898634
10193,0
24746,3560.633118949
38442,3744.78536130558
33306,3800.81279909813
16186,0
15330,4233.32464929021
34162,0
27314,4233.32464929021
28170,0
26458,3744.78536130558
35874,3758.65627406719
21322,3800.81279909813
17042,2948.51089887145
22178,0
29882,3374.64051482099
18754,3196.8490613313
41010,2948.51089887145
17898,3374.64051482099
36730,3560.633118949
23890,3758.65627406719
39298,4233.32464929021
25602,3541.33959418674
40154,0
31594,3179.52672441381
20466,3362.18677051193
30738,3196.8490613313
37586,3541.33959418674
29026,0
35018,2948.51089887145
23034,2948.51089887145
32450,3362.18677051193
19610,3179.52672441381
4202,0
5914,3374.64051482099
10194,0
12762,3560.633118949
778,3635.55237339231
7626,3179.52672441381
3346,4233.32464929021
13618,3541.33959418674
1634,3615.85289372191
11050,2898.04313285612
11906,3758.65627406719
6770,3196.8490613313
2490,3823.57936168327
8482,3362.18677051193
9338,3800.81279909813
14474,3744.78536130558
5058,2898.04313285612
22179,0
20467,6864.79127711055
15331,8643.44907323507
21323,7760.36202926534
29883,6890.2188815643
23891,7674.28836201882
38443,7360.22959228808
33307,7470.34933636789
39299,8320.43451126003
37587,6960.36487078858
30739,6527.21072575176
36731,6998.28554131939
28171,0
31595,6491.84260509493
35875,7387.49233039717
40155,0
25603,7230.57902930177
17899,6890.2188815643
29027,5795.18318868119
26459,7645.96723430319
23035,5795.18318868119
17043,5795.18318868119
18755,6527.21072575176
24747,7269.97184996665
27315,8643.44907323507
41011,5795.18318868119
19611,6491.84260509493
32451,6608.24698227664
34163,0
35019,5795.18318868119
16187,0
14475,7527.15081291676
4203,0
779,7156.99830295511
9339,7639.76794133311
1635,7118.21763688575
11907,7555.03183738035
5059,5705.12748916567
6771,6425.77950112009
10195,0
8483,6758.11413501507
13619,7118.21763688575
2491,7527.15081291676
3347,8509.1320331737
11051,5705.12748916567
12763,7156.99830295511
5915,6783.14660084566
7627,6390.96099222575
39300,8737.80594050771
23036,6085.88241682111
29884,7235.84752614243
29028,6085.88241682111
36732,7349.33504897563
23892,8059.24766886511
26460,8029.50589063699
38444,7729.4350154384
17900,7235.84752614243
41012,6085.88241682111
32452,6939.73129166961
25604,7593.28089296814
16188,0
15332,9077.02362855951
35020,6085.88241682111
37588,7309.51219359666
28172,0
27316,9077.02362855951
24748,7634.6497447935
22180,0
31596,6817.4878130312
35876,7758.06531289244
40156,0
17044,6085.88241682111
34164,0
18756,6854.63007697928
19612,6817.4878130312
30740,6854.63007697928
20468,7209.14441671369
33308,7845.07860985473
21324,8149.63898195941
11052,5991.60907957148
10196,0
7628,6711.88154531616
14476,7905.1248617358
2492,7905.1248617358
9340,8023.39703188732
780,7516.38523344107
6772,6748.44845717302
12764,7516.38523344107
8484,7097.47119394493
11908,7934.40592506717
5060,5991.60907957148
1636,7475.65720564954
4204,0
3348,8936.41603032645
5916,7123.76065896381
13620,7475.65720564954
16189,0
19613,6364.26558018764
23893,7523.4740343981
41013,5901.85522971355
36733,7127.10310896382
15333,8473.58889873923
20469,6729.88510315989
38445,7495.709470579
34165,0
22181,0
39301,8473.58889873923
25605,7088.48443196952
21325,7607.85619076578
27317,8473.58889873923
26461,7495.709470579
23037,5901.85522971355
28173,0
35877,7523.4740343981
32453,6729.88510315989
31597,6364.26558018764
37589,7088.48443196952
17045,5901.85522971355
29029,5901.85522971355
17901,6754.81300693942
18757,6398.93865016558
33309,7607.85619076578
30741,6398.93865016558
24749,7127.10310896382
40157,0
35021,5901.85522971355
29885,6754.81300693942
7629,6493.80376582543
6773,6529.18257105575
11053,5796.9338912763
9341,7762.70640484437
2493,7648.2770516538
8485,6866.86510420323
14477,7490.66600506856
12765,7122.30765913208
781,7272.168080555
1637,7232.76335947021
5061,5796.9338912763
4205,0
5917,6892.30039023867
10197,0
3349,8646.06022602015
11909,7518.41188758462
13621,7083.71496659812
18758,6600.55747038143
35022,5860.30408630218
33310,7554.29419859015
21326,7847.56578534274
39302,8413.93184280741
28174,0
31598,6564.79191556429
19614,6564.79191556429
23894,7760.52490199793
32454,6682.50433725164
25606,7311.82957503556
17046,5860.30408630218
41014,5860.30408630218
30742,6600.55747038143
26462,7731.88552769744
22182,0
38446,7442.93703088683
23038,5860.30408630218
20470,6941.93143910221
36734,7076.92578812795
34166,0
24750,7351.66505570928
29886,6967.64477540816
15334,8740.5761430557
27318,8740.5761430557
16190,0
17902,6967.64477540816
29030,5860.30408630218
40158,0
37590,7038.5790002471
35878,7470.50612237932
3350,8589.24808543114
6774,6486.28015903672
4206,0
11910,7626.16474766195
9342,7711.69866766762
7630,6451.13382334791
8486,6821.74382404701
12766,7224.38360709783
1638,7185.23780932558
2494,7598.02121491853
5062,5758.84299037958
14478,7598.02121491853
5918,6847.01197811618
10198,0
13622,7185.23780932558
11054,5758.84299037958
782,7224.38360709783
26463,3744.78536130558
28175,0
21327,3800.81279909813
36735,3560.633118949
38447,3744.78536130558
39303,4233.32464929021
30743,3196.8490613313
35879,3758.65627406719
16191,0
23895,3758.65627406719
29031,2948.51089887145
17047,2948.51089887145
18759,3196.8490613313
22183,0
32455,3362.18677051193
24751,3560.633118949
27319,4233.32464929021
35023,2948.51089887145
20471,3362.18677051193
25607,3541.33959418674
33311,3800.81279909813
17903,3374.64051482099
19615,3179.52672441381
29887,3374.64051482099
41015,2948.51089887145
23039,2948.51089887145
34167,0
40159,0
31599,3179.52672441381
15335,4233.32464929021
37591,3541.33959418674
7631,3179.52672441381
12767,3560.633118949
14479,3744.78536130558
4207,0
13623,3541.33959418674
2495,3823.57936168327
5063,2898.04313285612
783,3635.55237339231
10199,0
9343,3800.81279909813
6775,3196.8490613313
3351,4233.32464929021
11911,3758.65627406719
5919,3374.64051482099
8487,3362.18677051193
1639,3615.85289372191
11055,2898.04313285612
22333,5974.52248290941
18909,6442.62631258798
15485,0
21477,0
32605,7701.52877177195
20621,7701.52877177195
31749,6812.74756686591
39453,0
16341,5974.52248290941
36885,7175.76219005471
29181,6837.98239825126
35173,7616.10765065787
26613,8577.9209106263
25757,7588.00123253866
14629,8910.93156792464
27469,0
24045,7214.85636383265
23189,7616.10765065787
18053,6477.72629862148
19765,6812.74756686591
37741,7588.00123253866
36029,7214.85636383265
38597,8577.9209106263
34317,5974.52248290941
30037,6477.72629862148
17197,6837.98239825126
33461,0
40309,5974.52248290941
28325,5974.52248290941
24901,7175.76219005471
30893,6442.62631258798
6069,6588.58143206669
1789,7717.85681001103
7781,6929.33601253922
77,7338.3262092892
4357,5849.67116225168
12061,7338.3262092892
5213,6955.00269461904
8637,7833.32717762749
9493,0
2645,8724.71725912781
11205,7746.44422108789
6925,6552.88077020091
3501,0
12917,7298.5630060322
933,7298.5630060322
10349,5849.67116225168
13773,7717.85681001103
25608,6446.6351687974
23896,6842.23726061128
32456,6120.50635144611
16192,0
19616,5787.99300563674
36736,6481.75699542666
21328,6918.97876749892
40160,0
17048,5166.86583500123
26464,6816.9867271185
33312,6918.97876749892
39304,7706.32096674659
34168,0
28176,0
30744,5819.5264927277
18760,5819.5264927277
31600,5787.99300563674
41016,5166.86583500123
37592,6446.6351687974
29888,6143.17707926273
38448,6816.9867271185
27320,7706.32096674659
29032,5166.86583500123
24752,6481.75699542666
23040,5166.86583500123
35880,6842.23726061128
35024,5166.86583500123
20472,6120.50635144611
17904,6143.17707926273
22184,0
15336,7706.32096674659
6776,5945.71702445335
5920,6276.38564581634
4208,0
5064,5278.90408208005
14480,6821.27967875593
13624,6450.69489402669
11056,5278.90408208005
784,6622.30732418477
11912,6846.5461136027
12768,6485.83883839055
2496,6964.80617272749
9344,7069.00980709644
10200,0
1640,6586.42391635417
7632,5913.49976566583
8488,6253.2233262523
3352,7873.42472366867
18761,6021.78176495152
34169,0
22185,0
28177,0
27321,7974.15101218434
20473,6333.22205603244
39305,7676.14880559999
32457,6096.5430484989
41017,5346.4381519772
17905,6356.68069575765
29033,5346.4381519772
33313,6891.88924667002
38449,6790.29653046663
23897,7080.03642889314
16193,0
31601,5989.1523443643
21329,7159.44505558612
19617,5989.1523443643
24753,6707.02781896135
30745,6021.78176495152
35881,6815.44820184753
25609,6670.68534755715
23041,5346.4381519772
29889,6356.68069575765
35025,5346.4381519772
26465,7053.90832339656
37593,6421.39499050666
36737,6456.37930645899
17049,5346.4381519772
40161,0
15337,7974.15101218434
7633,5880.61558257377
13625,6549.79769185597
1641,6549.79769185597
14481,6926.0758149934
11057,5249.54880090317
785,6585.48155684395
10201,0
4209,0
5065,5249.54880090317
8489,6218.44998577295
11913,6951.73042110321
2497,6926.0758149934
9345,7029.69998685669
5921,6241.48350276871
12769,6585.48155684395
3353,7829.64165941999
6777,5912.65368548429
21330,6844.6937475852
29890,6077.2213873895
40162,0
41018,5309.82586645177
16194,0
20474,6054.79406189047
17050,5309.82586645177
29034,5309.82586645177
30746,5757.04564751519
35026,5309.82586645177
39306,7623.58271508937
23898,6768.77616927993
35882,6768.77616927993
25610,6377.42142526921
38450,6743.79673596629
33314,6844.6937475852
37594,6377.42142526921
24754,6412.16616943036
23042,5309.82586645177
15338,7919.54420941548
28178,0
19618,5725.85071699381
22186,0
32458,6054.79406189047
17906,6077.2213873895
36738,6412.16616943036
18762,5757.04564751519
26466,6743.79673596629
34170,0
27322,7623.58271508937
31602,5725.85071699381
13626,6485.98703455202
9346,6961.2139361549
11058,5198.40567018459
10202,0
786,6521.32325355349
2498,6858.59931097232
1642,6485.98703455202
5066,5198.40567018459
12770,6521.32325355349
11914,6884.00398000686
14482,6858.59931097232
4210,0
7634,5823.32435567946
3354,7753.36226817051
6778,5855.05033102488
8490,6157.86744572025
5922,6180.67656130261
41019,5320.79649732111
35027,5320.79649732111
17051,5320.79649732111
29035,5320.79649732111
23043,5320.79649732111
31603,5737.68089677917
39307,7639.33379882971
33315,6858.83556888162
18763,5768.94027914443
35883,6782.76113727285
24755,6425.41434552632
29891,6089.77753409358
27323,7639.33379882971
37595,6390.59781525158
23899,6782.76113727285
20475,6067.30387149883
32459,6067.30387149883
40163,0
17907,6089.77753409358
34171,0
38451,6757.73009395371
28179,0
36739,6425.41434552632
22187,0
25611,6390.59781525158
30747,5768.94027914443
19619,5737.68089677917
15339,7639.33379882971
21331,6858.83556888162
16195,0
26467,6757.73009395371
10203,0
11915,6795.57843193704
7635,5869.47795253765
4211,0
5923,6229.66240459383
9347,7016.38604095781
6779,5901.45537667531
13627,6402.67404403521
3355,7814.81265880033
787,6573.0089413227
2499,6912.95812876714
12771,6437.55636665007
1643,6537.39266002232
11059,5239.60638389257
14483,6770.50008778399
8491,6206.67251207703
5067,5239.60638389257
32460,6845.49740031769
17052,6003.24285077109
22188,0
26468,7920.4740630479
31604,6724.9138531954
35884,7652.71934875203
40164,0
23900,7949.81198075458
27324,8953.76766626608
17908,7137.5927031587
25612,7490.17251937282
37596,7210.2570857348
33316,7738.55110118076
15340,8953.76766626608
38452,7624.47781913731
35028,6003.24285077109
29892,7137.5927031587
34172,0
28180,0
23044,6003.24285077109
16196,0
20476,7111.25219248298
30748,6761.55176619409
29036,6003.24285077109
39308,8619.15618001332
18764,6761.55176619409
21332,8038.97587958465
24756,7530.97962785043
36740,7249.53919069141
41020,6003.24285077109
19620,6724.9138531954
12772,7405.304700479
7636,6612.69033091233
13628,7365.17856986185
10204,0
11060,5903.06237670983
788,7405.304700479
2500,7788.29935911699
5924,7018.48250914635
5068,5903.06237670983
8492,6992.58156170539
3356,8804.34964141878
9348,7904.82364976433
14484,7788.29935911699
1644,7365.17856986185
4212,0
6780,6648.71684044391
11916,7817.14769368054
36741,3560.633118949
16197,0
34173,0
15341,4233.32464929021
19621,3179.52672441381
21333,3800.81279909813
33317,3800.81279909813
25613,3541.33959418674
17053,2948.51089887145
18765,3196.8490613313
20477,3362.18677051193
23045,2948.51089887145
26469,3744.78536130558
40165,0
31605,3179.52672441381
22189,0
28181,0
32461,3362.18677051193
27325,4233.32464929021
35885,3758.65627406719
30749,3196.8490613313
17909,3374.64051482099
37597,3541.33959418674
38453,3744.78536130558
41021,2948.51089887145
29037,2948.51089887145
24757,3560.633118949
39309,4233.32464929021
35029,2948.51089887145
23901,3758.65627406719
29893,3374.64051482099
5925,3374.64051482099
5069,2898.04313285612
2501,3823.57936168327
1645,3615.85289372191
7637,3179.52672441381
12773,3560.633118949
3357,4233.32464929021
4213,0
9349,3800.81279909813
11061,2898.04313285612
11917,3758.65627406719
6781,3196.8490613313
8493,3362.18677051193
789,3635.55237339231
13629,3541.33959418674
14485,3744.78536130558
10205,0
24758,7321.1517849696
35030,5835.98074678016
32462,6654.76843490618
28182,0
19622,6537.54458158602
21334,7814.99426615067
27326,8704.2981619109
34174,0
31606,6537.54458158602
17054,5835.98074678016
33318,7522.93991049595
25614,7281.48164246045
39310,8379.0096070473
15342,8704.2981619109
29894,6938.72539050163
30750,6573.16169056823
23046,5835.98074678016
22190,0
20478,6913.11877804481
36742,7047.55282962924
17910,6938.72539050163
16198,0
29038,5835.98074678016
23902,7728.31464818165
26470,7699.79414232459
37598,7009.36520105607
38454,7412.04493351829
41022,5835.98074678016
35886,7439.49959880306
18766,6573.16169056823
40166,0
13630,7171.91004083866
4214,0
5070,5748.16101600864
9350,7697.39437639556
6782,6474.24887453438
14486,7583.92778191068
790,7210.9832277741
11062,5748.16101600864
12774,7210.9832277741
10206,0
7638,6439.16773115202
1646,7171.91004083866
5926,6834.31157864532
2502,7583.92778191068
3358,8573.31604351447
8494,6809.09029402105
11918,7612.01911172099
18054,6705.19279384382
34318,5953.20454454527
20622,7971.96930550394
28326,5953.20454454527
21478,0
17198,7078.09934960397
19766,7051.97839268812
35174,7588.93230502383
29182,7078.09934960397
24902,7427.74033804594
39454,0
24046,7468.20731059353
14630,8879.13610804052
30894,6668.86026564393
23190,7883.54860673838
26614,8879.13610804052
27470,0
15486,0
22334,5953.20454454527
18910,6668.86026564393
36030,7189.11273934881
31750,6788.43872324931
38598,8547.31367970729
37742,7560.92617456625
36886,7150.15805909347
33462,0
32606,7674.04863153715
40310,5953.20454454527
16342,5953.20454454527
30038,6705.19279384382
25758,7854.45522681682
12062,7335.90272089853
10350,5847.73930343991
1790,7715.30798132087
2646,8721.83591392913
6070,6586.40554751805
11206,7743.88595138123
8638,7830.74021475149
7782,6927.04759350434
934,7296.15264947277
4358,5847.73930343991
3502,0
9494,0
78,7335.90272089853
6926,6550.71667582582
13774,7715.30798132087
5214,6952.70579914086
12918,7296.15264947277
18767,5902.83550720242
30751,5902.83550720242
16199,0
32463,5976.12005591457
20479,6208.12402151986
21335,7018.02691222551
41023,5240.83173260046
40167,0
37599,6294.5553052668
29895,6231.11929051593
19623,5870.85060473673
34175,0
24759,6574.54612320681
28183,0
33319,6755.75604445338
17911,6231.11929051593
31607,5870.85060473673
26471,6914.57481209985
39311,7524.52438445847
25615,6538.92151258529
23903,6940.18681779537
35031,5240.83173260046
35887,6680.82491423341
22191,0
23047,5240.83173260046
36743,6328.8485876306
27327,7816.64025230493
29039,5240.83173260046
17055,5240.83173260046
15343,7816.64025230493
38455,6656.17005547436
13631,6432.85490840467
2503,6802.41480708056
10207,0
9351,6904.18883033459
5927,6130.04548773098
1647,6432.85490840467
14487,6802.41480708056
791,6467.90165898205
4215,0
5071,5155.82119624686
8495,6107.42322062672
7639,5775.62065189242
6783,5807.08673332883
3359,7689.84801507318
11063,5155.82119624686
12775,6467.90165898205
11919,6827.61136529516
38456,7425.4041606616
15344,8719.98650396914
32464,6666.76277167903
17912,6951.23152199546
31608,6549.32763792315
29040,5846.49932742822
27328,8719.98650396914
41024,5846.49932742822
24760,7334.3471892775
40168,0
22192,0
28184,0
36744,7060.25510813672
25616,7294.60554660215
16200,0
23904,7742.24390950509
33320,7536.49901111545
18768,6585.0089420166
37600,7021.99865143195
19624,6549.32763792315
29896,6951.23152199546
21336,7829.07975597995
17056,5846.49932742822
23048,5846.49932742822
35032,5846.49932742822
39312,8394.11165966309
35888,7452.90830933631
34176,0
20480,6925.57875701863
26472,7713.67199922194
30752,6585.0089420166
5928,6845.91420969086
5072,5757.91968602122
3360,8587.87098759992
9352,7710.46226566775
7640,6450.09952531522
4216,0
12776,7223.22533539602
2504,7596.80303860874
13632,7184.08581379517
14488,7596.80303860874
11064,5757.91968602122
8496,6820.65010681685
11920,7624.94205915301
6784,6485.24022605879
1648,7184.08581379517
10208,0
792,7223.22533539602
36745,6429.38985648879
15345,7940.81685698951
19625,5964.11603223182
18769,5996.60905282259
25617,6642.80003910342
20481,6306.74743740827
23049,5324.08856280773
33321,6863.07924477978
38457,6761.91121420918
28185,0
23905,7050.43991977948
30753,5996.60905282259
37601,6394.5517846464
29897,6330.10801353573
35033,5324.08856280773
29041,5324.08856280773
17913,6330.10801353573
16201,0
35889,6786.95774465208
32465,6071.05781354158
40169,0
27329,7940.81685698951
26473,7024.42103698539
21337,7129.51659646525
31609,5964.11603223182
22193,0
17057,5324.08856280773
39313,7644.06038199307
24761,6678.9905889325
34177,0
41025,5324.08856280773
11065,5218.73111275009
11921,6910.92000703392
10209,0
9353,6988.43184930412
8497,6181.94432410083
14489,6885.41600732492
3361,7783.67743198604
4217,0
13633,6511.34684009922
793,6546.82122151728
1649,6511.34684009922
6785,5877.94321333761
2505,6885.41600732492
7641,5846.09319140356
12777,6546.82122151728
5073,5218.73111275009
5929,6204.84262190523
39314,3800.81279909813
15346,3800.81279909813
21338,3412.48997669252
20482,3018.67765149144
28186,0
29042,0
18770,2870.23222542833
33322,3412.48997669252
29898,3029.85901712908
25618,3179.52672441381
27330,3800.81279909813
17914,3029.85901712908
23906,3374.64051482099
23050,2647.26636654006
41026,2647.26636654006
38458,3362.18677051193
40170,0
30754,2870.23222542833
22194,0
35034,2647.26636654006
16202,0
37602,3179.52672441381
19626,2854.67968332002
35890,3374.64051482099
31610,2854.67968332002
17058,2647.26636654006
32466,3018.67765149144
34178,0
36746,3196.8490613313
26474,3362.18677051193
24762,3196.8490613313
8498,3018.67765149144
14490,3362.18677051193
1650,3246.42712210095
11066,2601.95480957144
794,3264.1139381781
13634,3179.52672441381
7642,2854.67968332002
3362,3800.81279909813
9354,3412.48997669252
11922,3374.64051482099
5930,3029.85901712908
2506,3432.93051684328
6786,2870.23222542833
10210,0
5074,2601.95480957144
